pIndex, A, f0, decayRate, step, f, accuracy, cost
1.190000000000000000e+02,7.525000000000000000e+02,2.000000000000000111e-01,5.000000000000000000e-01,4.400000000000000000e+01,8.888888888888888881e-03,7.730000000000000204e-01,4.691715803087996850e-01
1.190000000000000000e+02,7.525000000000000000e+02,2.000000000000000111e-01,5.000000000000000000e-01,4.500000000000000000e+01,8.695652173913043584e-03,7.740000000000000213e-01,4.689411668476727302e-01
1.190000000000000000e+02,7.525000000000000000e+02,2.000000000000000111e-01,5.000000000000000000e-01,4.600000000000000000e+01,8.510638297872340566e-03,7.730000000000000204e-01,4.690586139123074094e-01
1.190000000000000000e+02,7.525000000000000000e+02,2.000000000000000111e-01,5.000000000000000000e-01,4.700000000000000000e+01,8.333333333333333218e-03,7.730000000000000204e-01,4.689812090570313896e-01
1.190000000000000000e+02,7.525000000000000000e+02,2.000000000000000111e-01,5.000000000000000000e-01,4.800000000000000000e+01,8.163265306122449716e-03,7.730000000000000204e-01,4.690475836522747244e-01
1.190000000000000000e+02,7.525000000000000000e+02,2.000000000000000111e-01,5.000000000000000000e-01,4.900000000000000000e+01,8.000000000000000167e-03,7.730000000000000204e-01,4.690175104271699924e-01
1.190000000000000000e+02,7.525000000000000000e+02,2.000000000000000111e-01,5.000000000000000000e-01,5.000000000000000000e+01,7.843137254901960675e-03,7.730000000000000204e-01,4.690869345881960029e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,0.000000000000000000e+00,2.000000000000000111e-01,7.670000000000000151e-01,4.782012634988140887e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,1.000000000000000000e+00,2.000000000000000111e-01,7.630000000000000115e-01,4.782350863231960014e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000000e+00,1.904761904761904656e-01,7.760000000000000231e-01,4.743643960729770903e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,3.000000000000000000e+00,1.818181818181818232e-01,7.630000000000000115e-01,4.743148065014045622e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,4.000000000000000000e+00,1.739130434782608925e-01,7.610000000000000098e-01,4.729440074301656249e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,5.000000000000000000e+00,1.666666666666666852e-01,7.730000000000000204e-01,4.738327774084158395e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,6.000000000000000000e+00,1.600000000000000033e-01,7.650000000000000133e-01,4.762048619542947892e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,7.000000000000000000e+00,1.538461538461538547e-01,7.720000000000000195e-01,4.719095200360340914e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,8.000000000000000000e+00,1.481481481481481399e-01,7.700000000000000178e-01,4.721052944100172510e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,9.000000000000000000e+00,1.428571428571428770e-01,7.670000000000000151e-01,4.631612728273696300e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,1.000000000000000000e+01,1.379310344827586188e-01,7.670000000000000151e-01,4.585973704877230883e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,1.100000000000000000e+01,1.333333333333333315e-01,7.710000000000000187e-01,4.609550975781469551e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,1.200000000000000000e+01,1.290322580645161255e-01,7.650000000000000133e-01,4.608500949439747196e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,1.300000000000000000e+01,1.250000000000000000e-01,7.620000000000000107e-01,4.564217065453428090e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,1.400000000000000000e+01,1.212121212121212294e-01,7.590000000000000080e-01,4.532300998943208925e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,1.500000000000000000e+01,1.176470588235294101e-01,7.570000000000000062e-01,4.499686400654204221e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,1.600000000000000000e+01,1.142857142857142960e-01,7.540000000000000036e-01,4.525701959088602733e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,1.700000000000000000e+01,1.111111111111111188e-01,7.580000000000000071e-01,4.488147384752698699e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,1.800000000000000000e+01,1.081081081081081141e-01,7.530000000000000027e-01,4.514598340121232511e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,1.900000000000000000e+01,1.052631578947368501e-01,7.550000000000000044e-01,4.532163696584360357e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,2.000000000000000000e+01,1.025641025641025605e-01,7.570000000000000062e-01,4.540024961845637863e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,2.100000000000000000e+01,1.000000000000000056e-01,7.600000000000000089e-01,4.554000272106253355e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,2.200000000000000000e+01,9.756097560975611482e-02,7.620000000000000107e-01,4.581519404400155038e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,2.300000000000000000e+01,9.523809523809523281e-02,7.640000000000000124e-01,4.587302689476119300e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,2.400000000000000000e+01,9.302325581395347320e-02,7.590000000000000080e-01,4.560123993240622342e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,2.500000000000000000e+01,9.090909090909091161e-02,7.580000000000000071e-01,4.506508675151769117e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,2.600000000000000000e+01,8.888888888888889228e-02,7.540000000000000036e-01,4.519299923092566784e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,2.700000000000000000e+01,8.695652173913044625e-02,7.630000000000000115e-01,4.503344860810903905e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,2.800000000000000000e+01,8.510638297872340219e-02,7.630000000000000115e-01,4.503819540658327014e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,2.900000000000000000e+01,8.333333333333332871e-02,7.530000000000000027e-01,4.494231931162087079e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,3.000000000000000000e+01,8.163265306122448328e-02,7.510000000000000009e-01,4.477960168448470446e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,3.100000000000000000e+01,8.000000000000000167e-02,7.580000000000000071e-01,4.434288089541006950e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,3.200000000000000000e+01,7.843137254901962063e-02,7.600000000000000089e-01,4.469688030344213248e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,3.300000000000000000e+01,7.692307692307692735e-02,7.590000000000000080e-01,4.449882500615153225e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,3.400000000000000000e+01,7.547169811320754429e-02,7.600000000000000089e-01,4.468835368114618678e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,3.500000000000000000e+01,7.407407407407406996e-02,7.540000000000000036e-01,4.484780509805299520e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,3.600000000000000000e+01,7.272727272727273762e-02,7.570000000000000062e-01,4.457208293900404295e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,3.700000000000000000e+01,7.142857142857143848e-02,7.510000000000000009e-01,4.471976067172452884e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,3.800000000000000000e+01,7.017543859649122417e-02,7.510000000000000009e-01,4.462044222389783821e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,3.900000000000000000e+01,6.896551724137930939e-02,7.439999999999999947e-01,4.447633319068502455e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,4.000000000000000000e+01,6.779661016949152519e-02,7.379999999999999893e-01,4.402769960584283493e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,4.100000000000000000e+01,6.666666666666666574e-02,7.409999999999999920e-01,4.371299026944633348e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,4.200000000000000000e+01,6.557377049180328210e-02,7.439999999999999947e-01,4.391457121885523618e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,4.300000000000000000e+01,6.451612903225806273e-02,7.459999999999999964e-01,4.404584768498146508e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,4.400000000000000000e+01,6.349206349206350242e-02,7.489999999999999991e-01,4.396000678561228225e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,4.500000000000000000e+01,6.250000000000000000e-02,7.520000000000000018e-01,4.415376479698471801e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,4.600000000000000000e+01,6.153846153846154188e-02,7.690000000000000169e-01,4.408534835099183757e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,4.700000000000000000e+01,6.060606060606060774e-02,7.690000000000000169e-01,4.433873136963391026e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,4.800000000000000000e+01,5.970149253731343170e-02,7.680000000000000160e-01,4.432034774879386463e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,4.900000000000000000e+01,5.882352941176470507e-02,7.620000000000000107e-01,4.433839423656008027e-01
1.200000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,5.000000000000000278e-02,5.000000000000000000e+01,5.797101449275362389e-02,7.680000000000000160e-01,4.431366846354917177e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,0.000000000000000000e+00,2.000000000000000111e-01,7.670000000000000151e-01,4.782012634988140887e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,1.000000000000000000e+00,2.000000000000000111e-01,7.630000000000000115e-01,4.782350863231960014e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,2.000000000000000000e+00,1.720430107526881580e-01,7.740000000000000213e-01,4.743643960729770903e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,3.000000000000000000e+00,1.509433962264151163e-01,7.720000000000000195e-01,4.744969944706383669e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,4.000000000000000000e+00,1.344537815126050362e-01,7.740000000000000213e-01,4.720196459338372730e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,5.000000000000000000e+00,1.212121212121212294e-01,7.730000000000000204e-01,4.713369970070319104e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,6.000000000000000000e+00,1.103448275862069089e-01,7.680000000000000160e-01,4.697139220307451901e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,7.000000000000000000e+00,1.012658227848101250e-01,7.730000000000000204e-01,4.707821016051957908e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,8.000000000000000000e+00,9.356725146198829890e-02,7.690000000000000169e-01,4.709547589427555692e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,9.000000000000000000e+00,8.695652173913044625e-02,7.710000000000000187e-01,4.729114001086400232e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,1.000000000000000000e+01,8.121827411167512056e-02,7.670000000000000151e-01,4.724171778471026317e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,1.100000000000000000e+01,7.619047619047619735e-02,7.690000000000000169e-01,4.725527571776618196e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,1.200000000000000000e+01,7.174887892376681509e-02,7.730000000000000204e-01,4.725772356233358673e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,1.300000000000000000e+01,6.779661016949152519e-02,7.660000000000000142e-01,4.713732070645677563e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,1.400000000000000000e+01,6.425702811244979329e-02,7.710000000000000187e-01,4.733310421834919790e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,1.500000000000000000e+01,6.106870229007634043e-02,7.720000000000000195e-01,4.717789378841920067e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,1.600000000000000000e+01,5.818181818181818177e-02,7.700000000000000178e-01,4.711120223188805523e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,1.700000000000000000e+01,5.555555555555555941e-02,7.730000000000000204e-01,4.717549971391280517e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,1.800000000000000000e+01,5.315614617940199460e-02,7.770000000000000240e-01,4.718467438204806408e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,1.900000000000000000e+01,5.095541401273885607e-02,7.760000000000000231e-01,4.713860221928193317e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,2.000000000000000000e+01,4.892966360856269153e-02,7.730000000000000204e-01,4.712854577704524428e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,2.100000000000000000e+01,4.705882352941176405e-02,7.720000000000000195e-01,4.701687831778676996e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,2.200000000000000000e+01,4.532577903682720455e-02,7.760000000000000231e-01,4.688547947166827878e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,2.300000000000000000e+01,4.371584699453551909e-02,7.790000000000000258e-01,4.689001578633688050e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,2.400000000000000000e+01,4.221635883905013042e-02,7.780000000000000249e-01,4.683354526043905786e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,2.500000000000000000e+01,4.081632653061224164e-02,7.800000000000000266e-01,4.682611294659409507e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,2.600000000000000000e+01,3.950617283950617203e-02,7.780000000000000249e-01,4.687548362382718548e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,2.700000000000000000e+01,3.827751196172248654e-02,7.780000000000000249e-01,4.671439385123956622e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,2.800000000000000000e+01,3.712296983758700542e-02,7.770000000000000240e-01,4.671233624343779645e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,2.900000000000000000e+01,3.603603603603603572e-02,7.740000000000000213e-01,4.681656641754997628e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,3.000000000000000000e+01,3.501094091903719785e-02,7.780000000000000249e-01,4.680615705531077642e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,3.100000000000000000e+01,3.404255319148936226e-02,7.770000000000000240e-01,4.687092725510664804e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,3.200000000000000000e+01,3.312629399585920870e-02,7.760000000000000231e-01,4.692272050945759387e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,3.300000000000000000e+01,3.225806451612903136e-02,7.790000000000000258e-01,4.687449478459927432e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,3.400000000000000000e+01,3.143418467583497522e-02,7.730000000000000204e-01,4.686464762824459340e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,3.500000000000000000e+01,3.065134099616858079e-02,7.760000000000000231e-01,4.678037464242807975e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,3.600000000000000000e+01,2.990654205607476759e-02,7.760000000000000231e-01,4.683777493245829260e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,3.700000000000000000e+01,2.919708029197080196e-02,7.790000000000000258e-01,4.683117377466318176e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,3.800000000000000000e+01,2.852049910873440466e-02,7.800000000000000266e-01,4.692390642866633987e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,3.900000000000000000e+01,2.787456445993031703e-02,7.760000000000000231e-01,4.689344813679832136e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,4.000000000000000000e+01,2.725724020442930190e-02,7.770000000000000240e-01,4.684379743317196865e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,4.100000000000000000e+01,2.666666666666666838e-02,7.790000000000000258e-01,4.683039290866865545e-01
1.210000000000000000e+02,1.000000000000000000e+03,2.000000000000000111e-01,1.625000000000000056e-01,4.200000000000000000e+01,2.610114192495921817e-02,7.770000000000000240e-01,4.679258507465458572e-01
