pIndex, A, f0, decayRate, step, f, accuracy, cost
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.440000000000000000e+02,6.395048994326972720e-03,7.870000000000000329e-01,4.194266074649960485e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.450000000000000000e+02,6.352459016393441696e-03,7.870000000000000329e-01,4.193794504716058524e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.460000000000000000e+02,6.310432569974554901e-03,7.870000000000000329e-01,4.193329018821720378e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.470000000000000000e+02,6.268958543983821352e-03,7.870000000000000329e-01,4.192869494933849639e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.480000000000000000e+02,6.228026117528880079e-03,7.880000000000000338e-01,4.192415814195890045e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.490000000000000000e+02,6.187624750499001562e-03,7.880000000000000338e-01,4.191967860829787229e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.500000000000000000e+02,6.147744174516607887e-03,7.880000000000000338e-01,4.191525522041331664e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.510000000000000000e+02,6.108374384236453167e-03,7.880000000000000338e-01,4.191088687928752887e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.520000000000000000e+02,6.069505628976993965e-03,7.880000000000000338e-01,4.190657251394437899e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.530000000000000000e+02,6.031128404669260958e-03,7.880000000000000338e-01,4.190231108059665477e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.540000000000000000e+02,5.993233446109230873e-03,7.880000000000000338e-01,4.189810156182230405e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.550000000000000000e+02,5.955811719500480120e-03,7.880000000000000338e-01,4.189394296576931520e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.560000000000000000e+02,5.918854415274462689e-03,7.880000000000000338e-01,4.188983432538719853e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.570000000000000000e+02,5.882352941176470507e-03,7.880000000000000338e-01,4.188577469768390293e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.580000000000000000e+02,5.846298915605846122e-03,7.880000000000000338e-01,4.188176316300948332e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.590000000000000000e+02,5.810684161199624817e-03,7.880000000000000338e-01,4.187779882436180046e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.600000000000000000e+02,5.775500698649277571e-03,7.880000000000000338e-01,4.187388080671767820e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.610000000000000000e+02,5.740740740740740700e-03,7.890000000000000346e-01,4.187000825638464985e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.620000000000000000e+02,5.706396686608375055e-03,7.890000000000000346e-01,4.186618034037586922e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.630000000000000000e+02,5.672461116193961740e-03,7.890000000000000346e-01,4.186239624580481711e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.640000000000000000e+02,5.638926784902228116e-03,7.890000000000000346e-01,4.185865517930081880e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.650000000000000000e+02,5.605786618444845437e-03,7.900000000000000355e-01,4.185495636644326334e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.660000000000000000e+02,5.573033707865168197e-03,7.900000000000000355e-01,4.185129905121531824e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.670000000000000000e+02,5.540661304736371230e-03,7.900000000000000355e-01,4.184768249547523022e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.680000000000000000e+02,5.508662816525988423e-03,7.900000000000000355e-01,4.184410597844473445e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.690000000000000000e+02,5.477031802120141402e-03,7.900000000000000355e-01,4.184056879621456115e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.700000000000000000e+02,5.445761967501097818e-03,7.900000000000000355e-01,4.183707026126631257e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.710000000000000000e+02,5.414847161572052155e-03,7.900000000000000355e-01,4.183360970200902806e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.720000000000000000e+02,5.384281372123316846e-03,7.900000000000000355e-01,4.183018646233190307e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.730000000000000000e+02,5.354058721934370005e-03,7.900000000000000355e-01,4.182679990117071367e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.740000000000000000e+02,5.324173465006440224e-03,7.900000000000000355e-01,4.182344939208822998e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.750000000000000000e+02,5.294619982920580406e-03,7.900000000000000355e-01,4.182013432286826315e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.760000000000000000e+02,5.265392781316348240e-03,7.900000000000000355e-01,4.181685409512295171e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.770000000000000000e+02,5.236486486486485910e-03,7.900000000000000355e-01,4.181360812391192727e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.780000000000000000e+02,5.207895842083158124e-03,7.900000000000000355e-01,4.181039583737428678e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.790000000000000000e+02,5.179615705931494944e-03,7.900000000000000355e-01,4.180721667637164463e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.800000000000000000e+02,5.151641046946406170e-03,7.900000000000000355e-01,4.180407009414259800e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.810000000000000000e+02,5.123966942148760681e-03,7.900000000000000355e-01,4.180095555596841650e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.820000000000000000e+02,5.096588573777229708e-03,7.900000000000000355e-01,4.179787253884844622e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.830000000000000000e+02,5.069501226492232650e-03,7.900000000000000355e-01,4.179482053118668272e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.840000000000000000e+02,5.042700284668564549e-03,7.890000000000000346e-01,4.179179903248668726e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.850000000000000000e+02,5.016181229773462175e-03,7.890000000000000346e-01,4.178880755305752204e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.860000000000000000e+02,4.989939637826961913e-03,7.890000000000000346e-01,4.178584561372731820e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.870000000000000000e+02,4.963971176941552738e-03,7.890000000000000346e-01,4.178291274556674151e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.880000000000000000e+02,4.938271604938271504e-03,7.890000000000000346e-01,4.178000848962036828e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.890000000000000000e+02,4.912836767036450267e-03,7.890000000000000346e-01,4.177713239664614386e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.900000000000000000e+02,4.887662593614504856e-03,7.890000000000000346e-01,4.177428402686332309e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.910000000000000000e+02,4.862745098039215549e-03,7.890000000000000346e-01,4.177146294970744411e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.920000000000000000e+02,4.838080374561060798e-03,7.890000000000000346e-01,4.176866874359284609e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.930000000000000000e+02,4.813664596273291643e-03,7.890000000000000346e-01,4.176590099568286973e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.940000000000000000e+02,4.789494013132483859e-03,7.890000000000000346e-01,4.176315930166588086e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.950000000000000000e+02,4.765564950038431516e-03,7.890000000000000346e-01,4.176044326553907116e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.960000000000000000e+02,4.741873804971319384e-03,7.890000000000000346e-01,4.175775249939769340e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.970000000000000000e+02,4.718417047184170557e-03,7.890000000000000346e-01,4.175508662323154652e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.980000000000000000e+02,4.695191215448693209e-03,7.890000000000000346e-01,4.175244526472643436e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,1.990000000000000000e+02,4.672192916352674655e-03,7.890000000000000346e-01,4.174982805907214711e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.549999999999999989e-01,1.625000000000000056e-01,2.000000000000000000e+02,4.649418822647168915e-03,7.890000000000000346e-01,4.174723464877587720e-01
